timestamp,gender,age,income,overall_experience,service_attribute_evaluation,usage_context,pain_points,emotional_loyalty_future,combined_text,clean_text,word_count,polarity,subjectivity,sentiment_label,dominant_topic,cluster,return_intent,Price/Value,Low Usage,Feature Gap,UX/Technical Issues,Alternatives/Competition,Need Change
2026-06-03 04:16:53,Non-binary,41,"₹25,000–₹50,000",For a while I depended on a meditation app because I thought it would become part of my routine. In the end I simply stopped seeing the benefit of continuing.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",In the beginning I used it quite frequently. Eventually weeks would pass without me using it.,What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.,Personally I would describe the journey as I was optimistic about the service. A better value plan could definitely bring me back.,"For a while I depended on a meditation app because I thought it would become part of my routine. In the end I simply stopped seeing the benefit of continuing. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. In the beginning I used it quite frequently. Eventually weeks would pass without me using it. What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as I was optimistic about the service. A better value plan could definitely bring me back.",depended meditation app thought routine end simply stopped seeing benefit continuing break okay main concern app design simple daily didn interact innovation limited beginning frequently eventually weeks pass pushed closer recurring annoyances did evolve time gradually influenced decision personally journey optimistic better plan definitely bring,45,0.07292250233426703,0.26937441643323995,Neutral/Mixed,2,1,Likely_Return,0,1,1,0,1,0
2026-06-03 04:59:14,Non-binary,23,"₹25,000–₹50,000",At one point I was actively using a meditation app since many of my friends recommended it. Gradually I lost interest and cancelled it.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",In the beginning I used it quite frequently. Later my usage dropped because work became busy.,"Thinking about it now, several issues kept repeating. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.",Personally I would describe the journey as it started with excitement. If they make meaningful improvements I might subscribe again.,"At one point I was actively using a meditation app since many of my friends recommended it. Gradually I lost interest and cancelled it. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. In the beginning I used it quite frequently. Later my usage dropped because work became busy. Thinking about it now, several issues kept repeating. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as it started with excitement. If they make meaningful improvements I might subscribe again.",point actively meditation app friends recommended gradually lost regarding decent outstanding slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new time beginning frequently later usage dropped work busy thinking issues kept repeating did evolve time gradually influenced decision personally journey started excitement meaningful improvements subscribe,51,0.11253119429590018,0.42320855614973263,Positive,5,0,Likely_Return,0,1,0,1,0,0
2026-06-03 05:41:36,Non-binary,60,"Below ₹25,000",I remember subscribing to a cloud storage plan since many of my friends recommended it. Eventually I decided the cost was not worth the value I was getting.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",At first it became part of my daily routine. Later my usage dropped because work became busy.,"Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.","From an emotional perspective, initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.","I remember subscribing to a cloud storage plan since many of my friends recommended it. Eventually I decided the cost was not worth the value I was getting. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. At first it became part of my daily routine. Later my usage dropped because work became busy. Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. From an emotional perspective, initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.",remember subscribing cloud storage plan friends recommended eventually decided cost worth getting point view worked fine technically monthly price didn justified navigation inside app smooth updates new rare daily routine later usage dropped work busy thinking issues kept repeating lack fresh noticeable gradually influenced decision emotional perspective initially satisfied right don plan return change improve,55,0.191041366041366,0.4040885040885041,Positive,4,3,Unlikely_Return,1,1,0,0,0,1
2026-06-03 06:18:22,Male,64,"Below ₹25,000",For a while I depended on a fitness app mainly out of curiosity. After a few months it started feeling unnecessary.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",Initially I used the service regularly. Eventually weeks would pass without me using it.,The turning point came after noticing some consistent problems. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.,Personally I would describe the journey as I was optimistic about the service. If they make meaningful improvements I might subscribe again.,"For a while I depended on a fitness app mainly out of curiosity. After a few months it started feeling unnecessary. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. Initially I used the service regularly. Eventually weeks would pass without me using it. The turning point came after noticing some consistent problems. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as I was optimistic about the service. If they make meaningful improvements I might subscribe again.",depended fitness app mainly curiosity months started feeling unnecessary regarding decent outstanding slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new time initially regularly eventually weeks pass turning point came noticing consistent problems paying monthly hardly started bothering gradually influenced decision personally journey optimistic meaningful improvements subscribe,53,0.042853535353535345,0.43313714063714065,Neutral/Mixed,5,0,Likely_Return,0,1,0,1,0,0
2026-06-03 06:55:47,Prefer not to say,29,"₹25,000–₹50,000",For a while I depended on a fitness app since many of my friends recommended it. Gradually I lost interest and cancelled it.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",At first it became part of my daily routine. After some time it just slipped out of my routine.,The problems were not huge but they kept adding up. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.","For a while I depended on a fitness app since many of my friends recommended it. Gradually I lost interest and cancelled it. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. At first it became part of my daily routine. After some time it just slipped out of my routine. The problems were not huge but they kept adding up. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.",depended fitness app friends recommended gradually lost regarding decent outstanding slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new time daily routine time just slipped routine problems huge kept adding paying monthly hardly started bothering gradually influenced decision think initially satisfied right don plan return change improve,53,0.10531830914183853,0.5061917494270436,Neutral/Mixed,5,0,Unlikely_Return,0,1,0,1,0,1
2026-06-03 07:33:58,Male,55,"₹80,000–₹1,20,000",My experience with a news subscription because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",At first it became part of my daily routine. Then slowly I realised I was barely using it.,The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.,Personally I would describe the journey as initially I was quite satisfied. A better value plan could definitely bring me back.,"My experience with a news subscription because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. At first it became part of my daily routine. Then slowly I realised I was barely using it. The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as initially I was quite satisfied. A better value plan could definitely bring me back.",news thought routine time realised wasn justify paying month point view worked fine technically monthly price didn justified navigation inside app smooth updates new rare daily routine slowly realised barely problems huge kept adding occasional bugs enjoyable gradually influenced decision personally journey initially satisfied better plan definitely bring,48,0.13268398268398268,0.4133116883116883,Positive,4,3,Likely_Return,1,1,0,0,1,0
2026-06-03 08:09:16,Prefer not to say,26,"Above ₹1,20,000",I had signed up for a fitness app because it looked useful at the time. Gradually I lost interest and cancelled it.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",In the beginning I used it quite frequently. Eventually weeks would pass without me using it.,The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.,"From an emotional perspective, it started with excitement. A better value plan could definitely bring me back.","I had signed up for a fitness app because it looked useful at the time. Gradually I lost interest and cancelled it. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. In the beginning I used it quite frequently. Eventually weeks would pass without me using it. The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. From an emotional perspective, it started with excitement. A better value plan could definitely bring me back.",signed fitness app looked useful time gradually lost regarding decent outstanding slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new time beginning frequently eventually weeks pass problems huge kept adding occasional bugs enjoyable gradually influenced decision emotional perspective started excitement better plan definitely bring,50,0.09366826156299841,0.44401116427432213,Neutral/Mixed,5,0,Likely_Return,0,1,0,1,1,0
2026-06-03 08:47:32,Male,19,"Below ₹25,000",When I first tried a news subscription mainly out of curiosity. Gradually I lost interest and cancelled it.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it.,What pushed me closer to cancelling were a few recurring annoyances. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"Personally I would describe the journey as it started with excitement. Right now I don't plan to return, but that could change if things improve.","When I first tried a news subscription mainly out of curiosity. Gradually I lost interest and cancelled it. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it. What pushed me closer to cancelling were a few recurring annoyances. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as it started with excitement. Right now I don't plan to return, but that could change if things improve.",tried news mainly curiosity gradually lost point view worked fine technically monthly price didn justified navigation inside app smooth updates new rare weeks active eventually weeks pass pushed closer recurring annoyances lack fresh noticeable gradually influenced decision personally journey started excitement right don plan return change improve,47,0.1581385281385281,0.4326839826839826,Positive,4,3,Unlikely_Return,1,0,0,0,0,1
2026-06-03 09:24:51,Non-binary,23,"₹80,000–₹1,20,000",At one point I was actively using a productivity tool because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",During the first few weeks I was quite active on the platform. But gradually I stopped opening the app as often.,The turning point came after noticing some consistent problems. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.,Personally I would describe the journey as in the beginning I felt it was a smart decision. A better value plan could definitely bring me back.,"At one point I was actively using a productivity tool because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. During the first few weeks I was quite active on the platform. But gradually I stopped opening the app as often. The turning point came after noticing some consistent problems. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as in the beginning I felt it was a smart decision. A better value plan could definitely bring me back.",point actively productivity tool thought routine time realised wasn justify paying month point view worked fine technically monthly price didn justified navigation inside app smooth updates new rare weeks active gradually stopped opening app turning point came noticing consistent problems repetitive predictable gradually influenced decision personally journey beginning smart decision better plan definitely bring,54,0.10266575529733425,0.44372294372294374,Neutral/Mixed,4,3,Likely_Return,1,1,1,0,1,0
2026-06-03 10:05:12,Non-binary,24,"₹80,000–₹1,20,000",At one point I was actively using YouTube Premium since many of my friends recommended it. In the end I simply stopped seeing the benefit of continuing.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",Initially I used the service regularly. But gradually I stopped opening the app as often.,What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.","At one point I was actively using YouTube Premium since many of my friends recommended it. In the end I simply stopped seeing the benefit of continuing. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. Initially I used the service regularly. But gradually I stopped opening the app as often. What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.",point actively youtube premium friends recommended end simply stopped seeing benefit continuing break okay main concern app design simple daily didn interact innovation limited initially regularly gradually stopped opening app pushed closer recurring annoyances did evolve time gradually influenced decision think beginning smart decision meaningful improvements subscribe,47,0.09559082892416225,0.2943969610636278,Neutral/Mixed,2,1,Likely_Return,0,1,1,0,0,0
2026-06-03 10:46:38,Female,34,"Above ₹1,20,000",I had signed up for Headspace since many of my friends recommended it. Gradually I lost interest and cancelled it.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",During the first few weeks I was quite active on the platform. Later my usage dropped because work became busy.,What pushed me closer to cancelling were a few recurring annoyances. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.,"Personally I would describe the journey as initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.","I had signed up for Headspace since many of my friends recommended it. Gradually I lost interest and cancelled it. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. During the first few weeks I was quite active on the platform. Later my usage dropped because work became busy. What pushed me closer to cancelling were a few recurring annoyances. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.",signed headspace friends recommended gradually lost point view worked fine technically monthly price didn justified navigation inside app smooth updates new rare weeks active later usage dropped work busy pushed closer recurring annoyances repetitive predictable gradually influenced decision personally journey initially satisfied right don plan return change improve,48,0.12133743449532922,0.41439963545226693,Positive,4,3,Unlikely_Return,1,1,1,0,0,1
2026-06-03 11:19:27,Male,22,"₹25,000–₹50,000",I remember subscribing to a productivity tool because it looked useful at the time. After a few months it started feeling unnecessary.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",During the first few weeks I was quite active on the platform. But gradually I stopped opening the app as often.,The problems were not huge but they kept adding up. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.,"From an emotional perspective, initially I was quite satisfied. If the company improves pricing or features I might consider returning.","I remember subscribing to a productivity tool because it looked useful at the time. After a few months it started feeling unnecessary. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. During the first few weeks I was quite active on the platform. But gradually I stopped opening the app as often. The problems were not huge but they kept adding up. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. From an emotional perspective, initially I was quite satisfied. If the company improves pricing or features I might consider returning.",remember subscribing productivity tool looked useful time months started feeling unnecessary worked reasonably main observation didn match price usability good definitely introduce improvements weeks active gradually stopped opening app problems huge kept adding did evolve time gradually influenced decision emotional perspective initially satisfied improves consider returning,46,0.10520833333333333,0.4572916666666667,Neutral/Mixed,3,2,Likely_Return,1,1,0,1,0,0
2026-06-03 11:54:33,Male,18,"₹80,000–₹1,20,000",I had signed up for YouTube Premium since many of my friends recommended it. Gradually I lost interest and cancelled it.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",In the beginning I used it quite frequently. Later my usage dropped because work became busy.,"Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.","Emotionally speaking, I was optimistic about the service. A better value plan could definitely bring me back.","I had signed up for YouTube Premium since many of my friends recommended it. Gradually I lost interest and cancelled it. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. In the beginning I used it quite frequently. Later my usage dropped because work became busy. Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. Emotionally speaking, I was optimistic about the service. A better value plan could definitely bring me back.",signed youtube premium friends recommended gradually lost break okay main concern app design simple daily didn interact innovation limited beginning frequently later usage dropped work busy thinking issues kept repeating lack fresh noticeable gradually influenced decision emotionally speaking optimistic better plan definitely bring,43,0.11331569664902998,0.29290123456790124,Positive,2,1,Likely_Return,0,1,1,0,1,0
2026-06-03 12:36:42,Female,39,"₹80,000–₹1,20,000",I had signed up for an online learning platform because I thought it would become part of my routine. Gradually I lost interest and cancelled it.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",In the beginning I used it quite frequently. Eventually weeks would pass without me using it.,The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.,"Reflecting on the experience, in the beginning I felt it was a smart decision. Right now I don't plan to return, but that could change if things improve.","I had signed up for an online learning platform because I thought it would become part of my routine. Gradually I lost interest and cancelled it. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. In the beginning I used it quite frequently. Eventually weeks would pass without me using it. The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, in the beginning I felt it was a smart decision. Right now I don't plan to return, but that could change if things improve.",signed online learning thought routine gradually lost worked reasonably main observation didn match price usability good definitely introduce improvements beginning frequently eventually weeks pass problems huge kept adding occasional bugs enjoyable gradually influenced decision reflecting beginning smart decision right don plan return change improve,44,0.19166666666666665,0.475297619047619,Positive,3,2,Unlikely_Return,1,1,0,1,0,1
2026-06-03 13:11:08,Non-binary,22,"₹80,000–₹1,20,000",The subscription I cancelled recently was Spotify since many of my friends recommended it. Over time I realised I wasn't using it enough to justify paying every month.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",At first it became part of my daily routine. Eventually weeks would pass without me using it.,"Thinking about it now, several issues kept repeating. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.",Personally I would describe the journey as initially I was quite satisfied. If the company improves pricing or features I might consider returning.,"The subscription I cancelled recently was Spotify since many of my friends recommended it. Over time I realised I wasn't using it enough to justify paying every month. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. At first it became part of my daily routine. Eventually weeks would pass without me using it. Thinking about it now, several issues kept repeating. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as initially I was quite satisfied. If the company improves pricing or features I might consider returning.",recently spotify friends recommended time realised wasn justify paying month regarding decent outstanding slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new time daily routine eventually weeks pass thinking issues kept repeating paying monthly hardly started bothering gradually influenced decision personally journey initially satisfied improves consider returning,53,0.08972089314194576,0.43260765550239233,Neutral/Mixed,5,0,Likely_Return,0,1,0,1,0,0
2026-06-03 13:55:27,Male,55,"₹25,000–₹50,000",My experience with Headspace mainly out of curiosity. Eventually I decided the cost was not worth the value I was getting.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",My usage pattern changed a lot over time. After some time it just slipped out of my routine.,What pushed me closer to cancelling were a few recurring annoyances. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.,"From an emotional perspective, it started with excitement. A better value plan could definitely bring me back.","My experience with Headspace mainly out of curiosity. Eventually I decided the cost was not worth the value I was getting. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. My usage pattern changed a lot over time. After some time it just slipped out of my routine. What pushed me closer to cancelling were a few recurring annoyances. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. From an emotional perspective, it started with excitement. A better value plan could definitely bring me back.",headspace mainly curiosity eventually decided cost worth getting regarding decent outstanding slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new time usage pattern changed lot time time just slipped routine pushed closer recurring annoyances repetitive predictable gradually influenced decision emotional perspective started excitement better plan definitely bring,53,0.03405723905723906,0.42932659932659933,Negative/Concern,5,0,Likely_Return,1,1,1,1,1,0
2026-06-03 14:31:56,Female,27,"₹25,000–₹50,000",I remember subscribing to Netflix because I thought it would become part of my routine. Gradually I lost interest and cancelled it.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",During the first few weeks I was quite active on the platform. Then slowly I realised I was barely using it.,What pushed me closer to cancelling were a few recurring annoyances. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.,Personally I would describe the journey as initially I was quite satisfied. If they make meaningful improvements I might subscribe again.,"I remember subscribing to Netflix because I thought it would become part of my routine. Gradually I lost interest and cancelled it. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. During the first few weeks I was quite active on the platform. Then slowly I realised I was barely using it. What pushed me closer to cancelling were a few recurring annoyances. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as initially I was quite satisfied. If they make meaningful improvements I might subscribe again.",remember subscribing netflix thought routine gradually lost break okay main concern app design simple daily didn interact innovation limited weeks active slowly realised barely pushed closer recurring annoyances occasional bugs enjoyable gradually influenced decision personally journey initially satisfied meaningful improvements subscribe,41,0.06544011544011544,0.2976010101010101,Neutral/Mixed,2,1,Likely_Return,0,1,1,0,0,0
2026-06-03 15:02:45,Male,42,"Below ₹25,000",At one point I was actively using a meditation app as part of a trial offer. Gradually I lost interest and cancelled it.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",At first it became part of my daily routine. But gradually I stopped opening the app as often.,What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.,Personally I would describe the journey as it started with excitement. If the company improves pricing or features I might consider returning.,"At one point I was actively using a meditation app as part of a trial offer. Gradually I lost interest and cancelled it. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. At first it became part of my daily routine. But gradually I stopped opening the app as often. What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as it started with excitement. If the company improves pricing or features I might consider returning.",point actively meditation app trial offer gradually lost break okay main concern app design simple daily didn interact innovation limited daily routine gradually stopped opening app pushed closer recurring annoyances did evolve time gradually influenced decision personally journey started excitement improves consider returning,43,0.05042328042328042,0.25703703703703706,Neutral/Mixed,2,1,Likely_Return,0,1,1,0,0,0
2026-06-03 15:39:20,Prefer not to say,53,"Below ₹25,000",I originally subscribed to a productivity tool because it looked useful at the time. After a few months it started feeling unnecessary.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",Initially I used the service regularly. But gradually I stopped opening the app as often.,"Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.","If I think about how I felt during the subscription, initially I was quite satisfied. A better value plan could definitely bring me back.","I originally subscribed to a productivity tool because it looked useful at the time. After a few months it started feeling unnecessary. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. Initially I used the service regularly. But gradually I stopped opening the app as often. Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, initially I was quite satisfied. A better value plan could definitely bring me back.",originally subscribed productivity tool looked useful time months started feeling unnecessary break okay main concern app design simple daily didn interact innovation limited initially regularly gradually stopped opening app thinking issues kept repeating lack fresh noticeable gradually influenced decision think initially satisfied better plan definitely bring,46,0.09157647907647909,0.30223387723387724,Neutral/Mixed,2,1,Likely_Return,0,1,1,0,1,0
2026-06-03 16:18:41,Non-binary,32,"₹80,000–₹1,20,000",The subscription I cancelled recently was Netflix as part of a trial offer. Over time I realised I wasn't using it enough to justify paying every month.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",My usage pattern changed a lot over time. But gradually I stopped opening the app as often.,The problems were not huge but they kept adding up. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.,"Emotionally speaking, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.","The subscription I cancelled recently was Netflix as part of a trial offer. Over time I realised I wasn't using it enough to justify paying every month. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. My usage pattern changed a lot over time. But gradually I stopped opening the app as often. The problems were not huge but they kept adding up. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. Emotionally speaking, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.",recently netflix trial offer time realised wasn justify paying month point view worked fine technically monthly price didn justified navigation inside app smooth updates new rare usage pattern changed lot time gradually stopped opening app problems huge kept adding repetitive predictable gradually influenced decision emotionally speaking beginning smart decision improves consider returning,52,0.09363969363969364,0.5421078921078922,Neutral/Mixed,4,3,Likely_Return,1,1,1,0,0,0
2026-06-03 16:57:05,Prefer not to say,59,"₹25,000–₹50,000",The subscription I cancelled recently was a productivity tool because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",During the first few weeks I was quite active on the platform. After some time it just slipped out of my routine.,"Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.","Emotionally speaking, I was optimistic about the service. If the company improves pricing or features I might consider returning.","The subscription I cancelled recently was a productivity tool because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. During the first few weeks I was quite active on the platform. After some time it just slipped out of my routine. Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. Emotionally speaking, I was optimistic about the service. If the company improves pricing or features I might consider returning.",recently productivity tool looked useful time time realised wasn justify paying month worked reasonably main observation didn match price usability good definitely introduce improvements weeks active time just slipped routine thinking issues kept repeating lack fresh noticeable gradually influenced decision emotionally speaking optimistic improves consider returning,46,0.1488095238095238,0.3904761904761905,Positive,3,2,Likely_Return,1,1,0,1,0,0
